rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type
2001CE30,3,3,HS231,,7/25/2021 17:09,,7/25/2021 17:09,HSS Elective - I
2001CE30,3,3,CE293,,7/25/2021 17:09,,7/25/2021 17:09,CORE
2001CE30,3,3,CE291,,7/25/2021 17:09,,7/25/2021 17:09,CORE
2001CE30,3,3,CE213,,7/25/2021 17:09,,7/25/2021 17:09,CORE
2001CE30,3,3,CE211,,7/25/2021 17:09,,7/25/2021 17:09,CORE
2001CE30,3,3,CE203,,7/25/2021 17:09,,7/25/2021 17:09,CORE
1901CS10,5,5,HS301,,7/26/2021 13:04,,7/26/2021 13:04,Open Elective
2001CE18,3,3,MA201,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE18,3,3,HS201,,7/26/2021 13:41,,7/26/2021 13:41,HSS Elective - I
2001CE18,3,3,CE293,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE18,3,3,CE291,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE18,3,3,CE213,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE18,3,3,CE211,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE18,3,3,CE203,,7/26/2021 13:41,,7/26/2021 13:41,CORE
2001CE16,3,3,MA201,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE16,3,3,HS231,,7/23/2021 21:56,,7/23/2021 21:56,HSS Elective - I
2001CE16,3,3,CE293,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE16,3,3,CE291,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE16,3,3,CE213,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE16,3,3,CE211,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE16,3,3,CE203,,7/23/2021 21:56,,7/23/2021 21:56,CORE
2001CE11,3,3,MA201,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE11,3,3,HS201,,7/23/2021 18:28,,7/23/2021 18:28,HSS Elective - I
2001CE11,3,3,CE293,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE11,3,3,CE291,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE11,3,3,CE213,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE11,3,3,CE211,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE11,3,3,CE203,,7/23/2021 18:28,,7/23/2021 18:28,CORE
2001CE10,3,3,MA201,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE10,3,3,HS201,,7/25/2021 11:19,,7/25/2021 11:19,HSS Elective - I
2001CE10,3,3,CE293,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE10,3,3,CE291,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE10,3,3,CE213,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE10,3,3,CE211,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE10,3,3,CE203,,7/25/2021 11:19,,7/25/2021 11:19,CORE
2001CE01,3,3,MA201,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CE01,3,3,HS231,,7/25/2021 10:23,,7/25/2021 10:23,HSS Elective - I
2001CE01,3,3,CE293,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CE01,3,3,CE291,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CE01,3,3,CE213,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CE01,3,3,CE211,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CE01,3,3,CE203,,7/25/2021 10:23,,7/25/2021 10:23,CORE
2001CB59,3,3,MA201,,7/23/2021 18:01,,7/23/2021 18:01,CORE
2001CB59,3,3,HS201,,7/23/2021 18:01,,7/23/2021 18:01,HSS Elective - I
2001CB59,3,3,CB211,,7/23/2021 18:01,,7/23/2021 18:01,CORE
2001CB59,3,3,CB205,,7/23/2021 18:01,,7/23/2021 18:01,CORE
2001CB59,3,3,CB203,,7/23/2021 18:01,,7/23/2021 18:01,CORE
2001CB54,3,3,MA201,,7/24/2021 11:42,,7/24/2021 11:42,CORE
2001CB54,3,3,HS201,,7/24/2021 11:42,,7/24/2021 11:42,HSS Elective - I
2001CB54,3,3,CB211,,7/24/2021 11:42,,7/24/2021 11:42,CORE
2001CB54,3,3,CB205,,7/24/2021 11:42,,7/24/2021 11:42,CORE
2001CB54,3,3,CB203,,7/24/2021 11:42,,7/24/2021 11:42,CORE
2001CB52,3,3,MA201,,7/24/2021 13:05,,7/24/2021 13:05,CORE
2001CB52,3,3,HS231,,7/24/2021 13:05,,7/24/2021 13:05,HSS Elective - I
2001CB52,3,3,CB211,,7/24/2021 13:05,,7/24/2021 13:05,CORE
1801CB03,7,7,CB409,,7/24/2021 11:13,,7/24/2021 11:13,CORE
2001CB52,3,3,CB205,,7/24/2021 13:05,,7/24/2021 13:05,CORE
2001CB52,3,3,CB203,,7/24/2021 13:05,,7/24/2021 13:05,CORE
2001CB50,3,3,MA201,,7/26/2021 15:45,,7/26/2021 15:45,CORE
1801EE62,7,7,PH401,,7/23/2021 12:50,,7/23/2021 12:50,Open Elective
2001CB50,3,3,HS231,,7/26/2021 15:45,,7/26/2021 15:45,HSS Elective - I
2001CB50,3,3,CB211,,7/26/2021 15:45,,7/26/2021 15:45,CORE
2001CB50,3,3,CB205,,7/26/2021 15:45,,7/26/2021 15:45,CORE
2001CB50,3,3,CB203,,7/26/2021 15:45,,7/26/2021 15:45,CORE
1801EE62,7,7,EE525,,7/23/2021 12:50,,7/23/2021 12:50,Department Elective - I
1801EE62,7,7,EE493,,7/23/2021 12:50,,7/23/2021 12:50,CORE
1801EE62,7,7,EE486,,7/23/2021 12:50,,7/23/2021 12:50,CORE
1801EE62,7,7,EE485,,7/23/2021 12:50,,7/23/2021 12:50,CORE
1801EE62,7,7,EE484,,7/23/2021 12:50,,7/23/2021 12:50,CORE
1801CS39,7,7,PH401,,7/26/2021 14:53,,7/26/2021 14:53,Open Elective
1801CS39,7,7,CS571,,7/26/2021 14:53,,7/26/2021 14:53,Department Elective - II
2001CB27,3,3,MA201,,7/24/2021 13:28,,7/24/2021 13:28,CORE
2001CB27,3,3,HS231,,7/24/2021 13:28,,7/24/2021 13:28,HSS Elective - I
1801CS39,7,7,CS555,,7/26/2021 14:53,,7/26/2021 14:53,Department Elective - III
2001CB27,3,3,CB211,,7/24/2021 13:28,,7/24/2021 13:28,CORE
2001CB27,3,3,CB205,,7/24/2021 13:28,,7/24/2021 13:28,CORE
2001CB27,3,3,CB203,,7/24/2021 13:28,,7/24/2021 13:28,CORE
2001CB26,3,3,MA201,,7/26/2021 9:05,,7/26/2021 9:05,CORE
2001CB26,3,3,HS231,,7/26/2021 9:05,,7/26/2021 9:05,HSS Elective - I
2001CB26,3,3,CB211,,7/26/2021 9:05,,7/26/2021 9:05,CORE
2001CB26,3,3,CB205,,7/26/2021 9:05,,7/26/2021 9:05,CORE
2001CB26,3,3,CB203,,7/26/2021 9:05,,7/26/2021 9:05,CORE
1901CE49,5,5,PH301,,7/26/2021 14:57,,7/26/2021 14:57,Open Elective - II
1801CS39,7,7,CS544,,7/26/2021 14:53,,7/26/2021 14:53,Department Elective - IV
2001CB23,3,3,MA201,,7/24/2021 13:52,,7/24/2021 13:52,CORE
2001CB23,3,3,HS231,,7/24/2021 13:52,,7/24/2021 13:52,HSS Elective - I
2001CB23,3,3,CB211,,7/24/2021 13:52,,7/24/2021 13:52,CORE
1801CS39,7,7,CS491,,7/26/2021 14:53,,7/26/2021 14:53,CORE
2001CB23,3,3,CB205,,7/24/2021 13:52,,7/24/2021 13:52,CORE
2001CB23,3,3,CB203,,7/24/2021 13:52,,7/24/2021 13:52,CORE
2001CB21,3,3,MA201,,7/25/2021 6:42,,7/25/2021 6:42,CORE
2001CB21,3,3,HS231,,7/25/2021 6:42,,7/25/2021 6:42,HSS Elective - I
2001CB21,3,3,CB211,,7/25/2021 6:42,,7/25/2021 6:42,CORE
2001CB21,3,3,CB205,,7/25/2021 6:42,,7/25/2021 6:42,CORE
2001CB21,3,3,CB203,,7/25/2021 6:42,,7/25/2021 6:42,CORE
2001CB11,3,3,MA201,,7/26/2021 13:09,,7/26/2021 13:09,CORE
2001CB11,3,3,HS201,,7/26/2021 13:09,,7/26/2021 13:09,HSS Elective - I
2001CB11,3,3,CB211,,7/26/2021 13:09,,7/26/2021 13:09,CORE
2001CB11,3,3,CB205,,7/26/2021 13:09,,7/26/2021 13:09,CORE
2001CB11,3,3,CB203,,7/26/2021 13:09,,7/26/2021 13:09,CORE
2001CB09,3,3,MA201,,7/24/2021 10:38,,7/24/2021 10:38,CORE
2001CB09,3,3,HS201,,7/24/2021 10:38,,7/24/2021 10:38,HSS Elective - I
2001CB09,3,3,CB211,,7/24/2021 10:38,,7/24/2021 10:38,CORE
2001CB09,3,3,CB205,,7/24/2021 10:38,,7/24/2021 10:38,CORE
2001CB09,3,3,CB203,,7/24/2021 10:38,,7/24/2021 10:38,CORE
2001CB03,3,3,MA201,,7/23/2021 21:44,,7/23/2021 21:44,CORE
2001CB03,3,3,HS201,,7/23/2021 21:44,,7/23/2021 21:44,HSS Elective - I
2001CB03,3,3,CB211,,7/23/2021 21:44,,7/23/2021 21:44,CORE
2001CB03,3,3,CB205,,7/23/2021 21:44,,7/23/2021 21:44,CORE
2001CB03,3,3,CB203,,7/23/2021 21:44,,7/23/2021 21:44,CORE
1801CB03,7,7,CB407,,7/24/2021 11:13,,7/24/2021 11:13,CORE
1901MM35,5,5,PH301,,7/26/2021 15:17,,7/26/2021 15:17,Open Elective - II
1901MM27,5,5,PH301,,7/26/2021 14:29,,7/26/2021 14:29,Open Elective - II
1801CS31,7,7,PH401,,7/23/2021 0:04,,7/23/2021 0:04,Open Elective
1801CS31,7,7,CS577,,7/23/2021 0:04,,7/23/2021 0:04,Department Elective - IV
1801CS31,7,7,CS571,,7/23/2021 0:04,,7/23/2021 0:04,Department Elective - II
1801EE41,7,7,PH401,,7/26/2021 14:53,,7/26/2021 14:53,Open Elective
1801CS31,7,7,CS564,,7/23/2021 0:04,,7/23/2021 0:04,Department Elective - III
1801EE41,7,7,EE523,,7/26/2021 14:53,,7/26/2021 14:53,Department Elective - I
1801EE41,7,7,EE493,,7/26/2021 14:53,,7/26/2021 14:53,CORE
1801CS31,7,7,CS491,,7/23/2021 0:04,,7/23/2021 0:04,CORE
1801EE41,7,7,EE486,,7/26/2021 14:53,,7/26/2021 14:53,CORE
1801EE41,7,7,EE485,,7/26/2021 14:53,,7/26/2021 14:53,CORE
1801EE41,7,7,EE484,,7/26/2021 14:53,,7/26/2021 14:53,CORE
1901CE07,5,5,PH301,,7/26/2021 13:13,,7/26/2021 13:13,Open Elective - II
1901CE06,5,5,HS301,,7/26/2021 15:45,,7/26/2021 15:45,Open Elective - II
1901CE04,5,5,PH301,,7/26/2021 15:14,,7/26/2021 15:14,Open Elective - II
1801CE15,7,7,HS552,,7/24/2021 14:29,,7/24/2021 14:29,Open Elective - III
1801CE15,7,7,CE571,,7/24/2021 14:29,,7/24/2021 14:29,Department Elective - III
1801CE15,7,7,CE549,,7/24/2021 14:29,,7/24/2021 14:29,Department Elective - I
1801CE15,7,7,CE545,,7/24/2021 14:29,,7/24/2021 14:29,Department Elective - II
1901ME23,5,5,PH301,,7/26/2021 13:49,,7/26/2021 13:49,Open Elective - II
1801CE15,7,7,CE495,,7/24/2021 14:29,,7/24/2021 14:29,CORE
1801CE15,7,7,CE491,,7/24/2021 14:29,,7/24/2021 14:29,CORE
1901ME11,5,5,PH301,,7/26/2021 13:15,,7/26/2021 13:15,Open Elective - II
1901CB42,5,5,PH301,,7/26/2021 14:32,,7/26/2021 14:32,Open Elective - II
1801CS20,7,7,PH401,,7/26/2021 15:01,,7/26/2021 15:01,Open Elective
1801CS20,7,7,CS577,,7/26/2021 15:01,,7/26/2021 15:01,Department Elective - IV
1901ME04,5,5,PH301,,7/26/2021 13:03,,7/26/2021 13:03,Open Elective - II
1801CS20,7,7,CS571,,7/26/2021 15:01,,7/26/2021 15:01,Department Elective - II
1901ME03,5,5,CS384,,7/26/2021 12:49,,7/26/2021 12:49,Open Elective - II
1801CS20,7,7,CS555,,7/26/2021 15:01,,7/26/2021 15:01,Department Elective - III
1801CS20,7,7,CS491,,7/26/2021 15:01,,7/26/2021 15:01,CORE
1901EE66,5,5,PH301,,7/26/2021 12:58,,7/26/2021 12:58,Open Elective
1901EE66,5,5,HS301,,7/26/2021 12:55,,7/26/2021 12:55,Open Elective
1801CE09,7,7,HS451,,7/24/2021 10:05,,7/24/2021 10:05,Open Elective - III
1801CE09,7,7,CE571,,7/24/2021 10:05,,7/24/2021 10:05,Department Elective - III
1801CE09,7,7,CE549,,7/24/2021 10:05,,7/24/2021 10:05,Department Elective - I
1801CE09,7,7,CE543,,7/24/2021 10:05,,7/24/2021 10:05,Department Elective - II
1801CE09,7,7,CE495,,7/24/2021 10:05,,7/24/2021 10:05,CORE
1801CE09,7,7,CE491,,7/24/2021 10:05,,7/24/2021 10:05,CORE
1801CB03,7,7,CB405,,7/24/2021 11:13,,7/24/2021 11:13,CORE
1901EE29,5,5,PH301,,7/26/2021 13:13,,7/26/2021 13:13,Open Elective
2001MM37,3,3,MM205,,7/25/2021 17:37,,7/25/2021 17:37,CORE
2001MM37,3,3,MM203,,7/25/2021 17:37,,7/25/2021 17:37,CORE
2001MM37,3,3,MM201,,7/25/2021 17:37,,7/25/2021 17:37,CORE
2001MM37,3,3,MA201,,7/25/2021 17:37,,7/25/2021 17:37,CORE
2001MM37,3,3,HS201,,7/25/2021 17:37,,7/25/2021 17:37,HSS Elective - I
2001MM24,3,3,MM205,,7/23/2021 18:48,,7/23/2021 18:48,CORE
2001MM24,3,3,MM203,,7/23/2021 18:48,,7/23/2021 18:48,CORE
2001MM24,3,3,MM201,,7/23/2021 18:48,,7/23/2021 18:48,CORE
2001MM24,3,3,MA201,,7/23/2021 18:48,,7/23/2021 18:48,CORE
2001MM24,3,3,HS201,,7/23/2021 18:48,,7/23/2021 18:48,HSS Elective - I
2001MM23,3,3,MM205,,7/24/2021 13:24,,7/24/2021 13:24,CORE
2001MM23,3,3,MM203,,7/24/2021 13:24,,7/24/2021 13:24,CORE
2001MM23,3,3,MM201,,7/24/2021 13:24,,7/24/2021 13:24,CORE
2001MM23,3,3,MA201,,7/24/2021 13:24,,7/24/2021 13:24,CORE
2001MM23,3,3,HS201,,7/24/2021 13:24,,7/24/2021 13:24,HSS Elective - I
2001MM18,3,3,MM205,,7/26/2021 14:01,,7/26/2021 14:01,CORE
2001MM18,3,3,MM203,,7/26/2021 14:01,,7/26/2021 14:01,CORE
2001MM18,3,3,MM201,,7/26/2021 14:01,,7/26/2021 14:01,CORE
2001MM18,3,3,MA201,,7/26/2021 14:01,,7/26/2021 14:01,CORE
2001MM18,3,3,HS231,,7/26/2021 14:01,,7/26/2021 14:01,HSS Elective - I
2001MM14,3,3,MM205,,7/26/2021 11:44,,7/26/2021 11:44,CORE
1801CS06,7,7,HS451,,7/23/2021 14:34,,7/23/2021 14:34,Open Elective
2001MM14,3,3,MM203,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM14,3,3,MM201,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM14,3,3,MA201,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM14,3,3,HS201,,7/26/2021 11:44,,7/26/2021 11:44,HSS Elective - I
2001MM10,3,3,MM205,,7/24/2021 21:38,,7/24/2021 21:38,CORE
2001MM10,3,3,MM203,,7/24/2021 21:38,,7/24/2021 21:38,CORE
2001MM10,3,3,MM201,,7/24/2021 21:38,,7/24/2021 21:38,CORE
2001MM10,3,3,MA201,,7/24/2021 21:38,,7/24/2021 21:38,CORE
2001MM10,3,3,HS201,,7/24/2021 21:38,,7/24/2021 21:38,HSS Elective - I
2001MM09,3,3,MM205,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM09,3,3,MM203,,7/26/2021 11:44,,7/26/2021 11:44,CORE
1801CS69,7,7,PH401,,7/23/2021 13:13,,7/23/2021 13:13,Open Elective
1801CS06,7,7,CS571,,7/23/2021 14:34,,7/23/2021 14:34,Department Elective - II
2001MM09,3,3,MM201,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM09,3,3,MA201,,7/26/2021 11:44,,7/26/2021 11:44,CORE
2001MM09,3,3,HS201,,7/26/2021 11:44,,7/26/2021 11:44,HSS Elective - I
1801CS69,7,7,CS577,,7/23/2021 13:13,,7/23/2021 13:13,Department Elective - III
2001MM03,3,3,MM205,,7/26/2021 12:43,,7/26/2021 12:43,CORE
2001MM03,3,3,MM203,,7/26/2021 12:43,,7/26/2021 12:43,CORE
2001MM03,3,3,MM201,,7/26/2021 12:43,,7/26/2021 12:43,CORE
2001MM03,3,3,MA201,,7/26/2021 12:43,,7/26/2021 12:43,CORE
2001MM03,3,3,HS201,,7/26/2021 12:43,,7/26/2021 12:43,HSS Elective - I
2001MM01,3,3,MM205,,7/24/2021 16:16,,7/24/2021 16:16,CORE
2001MM01,3,3,MM203,,7/24/2021 16:16,,7/24/2021 16:16,CORE
2001MM01,3,3,MM201,,7/24/2021 16:16,,7/24/2021 16:16,CORE
1801CS69,7,7,CS571,,7/23/2021 13:13,,7/23/2021 13:13,Department Elective - II
1801CS06,7,7,CS564,,7/23/2021 14:34,,7/23/2021 14:34,Department Elective - III
2001MM01,3,3,MA201,,7/24/2021 16:16,,7/24/2021 16:16,CORE
2001MM01,3,3,HS201,,7/24/2021 16:16,,7/24/2021 16:16,HSS Elective - I
1901EE14,5,5,HS301,,7/26/2021 13:13,,7/26/2021 13:13,Open Elective
2001ME82,3,3,ME231,,7/24/2021 16:58,,7/24/2021 16:58,CORE
1801CS69,7,7,CS555,,7/23/2021 13:13,,7/23/2021 13:13,Department Elective - IV
2001ME82,3,3,ME209,,7/24/2021 16:58,,7/24/2021 16:58,CORE
2001ME82,3,3,ME207,,7/24/2021 16:58,,7/24/2021 16:58,CORE
2001ME82,3,3,MA201,,7/24/2021 16:58,,7/24/2021 16:58,CORE
2001ME82,3,3,HS201,,7/24/2021 16:58,,7/24/2021 16:58,HSS Elective - I
1801CS69,7,7,CS491,,7/23/2021 13:13,,7/23/2021 13:13,CORE
1801CS06,7,7,CS544,,7/23/2021 14:34,,7/23/2021 14:34,Department Elective - IV
2001ME79,3,3,ME231,,7/24/2021 17:39,,7/24/2021 17:39,CORE
2001ME79,3,3,ME209,,7/24/2021 17:39,,7/24/2021 17:39,CORE
2001ME79,3,3,ME207,,7/24/2021 17:39,,7/24/2021 17:39,CORE
2001ME79,3,3,MA201,,7/24/2021 17:39,,7/24/2021 17:39,CORE
2001ME79,3,3,HS201,,7/24/2021 17:39,,7/24/2021 17:39,HSS Elective - I
2001ME78,3,3,ME231,,7/26/2021 14:04,,7/26/2021 14:04,CORE
2001ME78,3,3,ME209,,7/26/2021 14:04,,7/26/2021 14:04,CORE
2001ME78,3,3,ME207,,7/26/2021 14:04,,7/26/2021 14:04,CORE
2001ME78,3,3,MA201,,7/26/2021 14:04,,7/26/2021 14:04,CORE
2001ME78,3,3,HS231,,7/26/2021 14:04,,7/26/2021 14:04,HSS Elective - I
1801CS06,7,7,CS491,,7/23/2021 14:34,,7/23/2021 14:34,CORE
1801CB03,7,7,HS531,,7/24/2021 11:13,,7/24/2021 11:13,Open Elective - III
1801CB03,7,7,CB401,,7/24/2021 11:13,,7/24/2021 11:13,CORE
2001ME77,3,3,ME231,,7/24/2021 17:11,,7/24/2021 17:11,CORE
2001ME77,3,3,ME209,,7/24/2021 17:11,,7/24/2021 17:11,CORE
2001ME77,3,3,ME207,,7/24/2021 17:11,,7/24/2021 17:11,CORE
2001ME77,3,3,MA201,,7/24/2021 17:11,,7/24/2021 17:11,CORE
2001ME77,3,3,HS201,,7/24/2021 17:11,,7/24/2021 17:11,HSS Elective - I
2001ME76,3,3,ME231,,7/26/2021 14:07,,7/26/2021 14:07,CORE
2001ME76,3,3,ME209,,7/26/2021 14:07,,7/26/2021 14:07,CORE
2001ME76,3,3,ME207,,7/26/2021 14:07,,7/26/2021 14:07,CORE
2001ME76,3,3,MA201,,7/26/2021 14:07,,7/26/2021 14:07,CORE
2001ME76,3,3,HS231,,7/26/2021 14:07,,7/26/2021 14:07,HSS Elective - I
2001ME71,3,3,ME231,,7/25/2021 22:52,,7/25/2021 22:52,CORE
2001ME71,3,3,ME209,,7/25/2021 22:52,,7/25/2021 22:52,CORE
2001ME71,3,3,ME207,,7/25/2021 22:52,,7/25/2021 22:52,CORE
2001ME71,3,3,MA201,,7/25/2021 22:52,,7/25/2021 22:52,CORE
2001ME71,3,3,HS201,,7/25/2021 22:52,,7/25/2021 22:52,HSS Elective - I
2001ME70,3,3,ME231,,7/24/2021 17:06,,7/24/2021 17:06,CORE
2001ME70,3,3,ME209,,7/24/2021 17:06,,7/24/2021 17:06,CORE
2001ME70,3,3,ME207,,7/24/2021 17:06,,7/24/2021 17:06,CORE
2001ME70,3,3,MA201,,7/24/2021 17:06,,7/24/2021 17:06,CORE
2001ME70,3,3,HS201,,7/24/2021 17:06,,7/24/2021 17:06,HSS Elective - I
2001ME52,3,3,ME231,,7/25/2021 15:43,,7/25/2021 15:43,CORE
2001ME52,3,3,ME209,,7/25/2021 15:43,,7/25/2021 15:43,CORE
2001ME52,3,3,ME207,,7/25/2021 15:43,,7/25/2021 15:43,CORE
2001ME52,3,3,MA201,,7/25/2021 15:43,,7/25/2021 15:43,CORE
2001ME52,3,3,HS201,,7/25/2021 15:43,,7/25/2021 15:43,HSS Elective - I
2001ME45,3,3,ME231,,7/24/2021 19:27,,7/24/2021 19:27,CORE
2001ME45,3,3,ME209,,7/24/2021 19:27,,7/24/2021 19:27,CORE
2001ME45,3,3,ME207,,7/24/2021 19:27,,7/24/2021 19:27,CORE
2001ME45,3,3,MA201,,7/24/2021 19:27,,7/24/2021 19:27,CORE
2001ME45,3,3,HS201,,7/24/2021 19:27,,7/24/2021 19:27,HSS Elective - I
2001ME41,3,3,ME231,,7/26/2021 12:16,,7/26/2021 12:16,CORE
2001ME41,3,3,ME209,,7/26/2021 12:16,,7/26/2021 12:16,CORE
2001ME41,3,3,ME207,,7/26/2021 12:16,,7/26/2021 12:16,CORE
2001ME41,3,3,MA201,,7/26/2021 12:16,,7/26/2021 12:16,CORE
2001ME41,3,3,HS201,,7/26/2021 12:16,,7/26/2021 12:16,HSS Elective - I
1901CS78,5,5,PH301,,7/26/2021 15:57,,7/26/2021 15:57,Open Elective
2001ME30,3,3,ME231,,7/23/2021 19:29,,7/23/2021 19:29,CORE
2001ME30,3,3,ME209,,7/23/2021 19:29,,7/23/2021 19:29,CORE
2001ME30,3,3,ME207,,7/23/2021 19:29,,7/23/2021 19:29,CORE
2001ME30,3,3,MA201,,7/23/2021 19:29,,7/23/2021 19:29,CORE
2001ME30,3,3,HS201,,7/23/2021 19:29,,7/23/2021 19:29,HSS Elective - I
2001ME28,3,3,ME231,,7/25/2021 14:50,,7/25/2021 14:50,CORE
2001ME28,3,3,ME209,,7/25/2021 14:50,,7/25/2021 14:50,CORE
2001ME28,3,3,ME207,,7/25/2021 14:50,,7/25/2021 14:50,CORE
2001ME28,3,3,MA201,,7/25/2021 14:50,,7/25/2021 14:50,CORE
2001ME28,3,3,HS231,,7/25/2021 14:50,,7/25/2021 14:50,HSS Elective - I
2001ME17,3,3,ME231,,7/25/2021 20:36,,7/25/2021 20:36,CORE
2001ME17,3,3,ME209,,7/25/2021 20:36,,7/25/2021 20:36,CORE
2001ME17,3,3,ME207,,7/25/2021 20:36,,7/25/2021 20:36,CORE
2001ME17,3,3,MA201,,7/25/2021 20:36,,7/25/2021 20:36,CORE
2001ME17,3,3,HS231,,7/25/2021 20:36,,7/25/2021 20:36,HSS Elective - I
1801ME44,7,7,PH401,,7/26/2021 11:41,,7/26/2021 11:41,Open Elective - III
2001ME14,3,3,ME231,,7/26/2021 14:56,,7/26/2021 14:56,CORE
2001ME14,3,3,ME209,,7/26/2021 14:56,,7/26/2021 14:56,CORE
2001ME14,3,3,ME207,,7/26/2021 14:56,,7/26/2021 14:56,CORE
1801ME44,7,7,ME512,,7/26/2021 11:41,,7/26/2021 11:41,Department Elective - I
2001ME14,3,3,MA201,,7/26/2021 14:56,,7/26/2021 14:56,CORE
2001ME14,3,3,HS231,,7/26/2021 14:56,,7/26/2021 14:56,HSS Elective - I
1801ME44,7,7,ME495,,7/26/2021 11:41,,7/26/2021 11:41,CORE
1801ME44,7,7,ME431,,7/26/2021 11:41,,7/26/2021 11:41,CORE
1801ME44,7,7,CS575,,7/26/2021 11:41,,7/26/2021 11:41,Department Elective - II
2001ME05,3,3,ME231,,7/23/2021 16:40,,7/23/2021 16:40,CORE
2001ME05,3,3,ME209,,7/23/2021 16:40,,7/23/2021 16:40,CORE
2001ME05,3,3,ME207,,7/23/2021 16:40,,7/23/2021 16:40,CORE
2001ME05,3,3,MA201,,7/23/2021 16:40,,7/23/2021 16:40,CORE
2001ME05,3,3,HS201,,7/23/2021 16:40,,7/23/2021 16:40,HSS Elective - I
1801CE04,7,7,PH401,,7/23/2021 19:28,,7/23/2021 19:28,Open Elective - III
2001EE75,3,3,MA201,,7/26/2021 9:17,,7/26/2021 9:17,CORE
2001EE75,3,3,HS201,,7/26/2021 9:17,,7/26/2021 9:17,HSS Elective
2001EE75,3,3,EE221,,7/26/2021 9:17,,7/26/2021 9:17,CORE
2001EE75,3,3,EE202,,7/26/2021 9:17,,7/26/2021 9:17,CORE
2001EE75,3,3,EE201,,7/26/2021 9:17,,7/26/2021 9:17,CORE
2001EE75,3,3,EE200,,7/26/2021 9:17,,7/26/2021 9:17,CORE
1801CS59,7,7,PH403,,7/25/2021 20:27,,7/25/2021 20:27,Open Elective
2001EE68,3,3,MA201,,7/23/2021 20:23,,7/23/2021 20:23,CORE
2001EE68,3,3,HS201,,7/23/2021 20:23,,7/23/2021 20:23,HSS Elective
2001EE68,3,3,EE221,,7/23/2021 20:23,,7/23/2021 20:23,CORE
1801CS59,7,7,CS571,,7/25/2021 20:27,,7/25/2021 20:27,Department Elective - II
1801CE04,7,7,CE571,,7/23/2021 19:28,,7/23/2021 19:28,Department Elective - III
2001EE68,3,3,EE202,,7/23/2021 20:23,,7/23/2021 20:23,CORE
2001EE68,3,3,EE201,,7/23/2021 20:23,,7/23/2021 20:23,CORE
2001EE68,3,3,EE200,,7/23/2021 20:23,,7/23/2021 20:23,CORE
1801CS59,7,7,CS555,,7/25/2021 20:27,,7/25/2021 20:27,Department Elective - III
2001EE64,3,3,MA201,,7/25/2021 12:59,,7/25/2021 12:59,CORE
2001EE64,3,3,HS231,,7/25/2021 12:59,,7/25/2021 12:59,HSS Elective
2001EE64,3,3,EE221,,7/25/2021 12:59,,7/25/2021 12:59,CORE
2001EE64,3,3,EE202,,7/25/2021 12:59,,7/25/2021 12:59,CORE
2001EE64,3,3,EE201,,7/25/2021 12:59,,7/25/2021 12:59,CORE
2001EE64,3,3,EE200,,7/25/2021 12:59,,7/25/2021 12:59,CORE
1801CS59,7,7,CS544,,7/25/2021 20:27,,7/25/2021 20:27,Department Elective - IV
1801CS59,7,7,CS491,,7/25/2021 20:27,,7/25/2021 20:27,CORE
1801CE04,7,7,CE549,,7/23/2021 19:28,,7/23/2021 19:28,Department Elective - I
2001EE50,3,3,MA201,,7/26/2021 13:17,,7/26/2021 13:17,CORE
2001EE50,3,3,HS231,,7/26/2021 13:17,,7/26/2021 13:17,HSS Elective
2001EE50,3,3,EE221,,7/26/2021 13:17,,7/26/2021 13:17,CORE
